14465838,4.2,3.6,4.0,4.5
14463487,5.0,5.0,5.0,4.5
14464320,4.0,4.5,5.0,4.9
14464230,2.5,3.7,3.8,3.1
14464500,1.9,1.6,1.5,3.1
14470395,4.5,4.8,5.0,4.7
14468472,2.4,3.6,2.0,2.7
14484120,1.1,2.3,2.2,2.0
14485821,3.1,3.5,5.0,1.6
14465754,5.0,5.0,4.0,5.0
14471137,4.9,5.0,3.8,5.0
14462560,3.8,3.6,3.3,3.9
14481641,0.9,0.1,2.5,0.8
14474472,1.4,2.7,4.4,3.2
14465325,2.4,2.9,2.3,2.5
14482256,1.3,3.4,5.0,4.5
14488553,3.1,3.8,4.6,3.5
14463487,4.4,5.0,5.0,4.7
14471766,1.3,0.0,0.0,0.2
14470054,4.9,5.0,5.0,3.9
14478714,3.8,4.4,5.0,2.8
14463866,3.8,3.2,2.6,2.6
14479725,3.1,2.0,1.7,1.9
14481558,4.2,4.3,3.0,4.4
14476616,5.0,5.0,5.0,5.0
14464230,3.0,3.2,2.9,3.3
14458826,4.5,4.7,4.3,5.0
14475552,2.4,1.7,1.3,2.0
14468365,2.7,2.3,2.6,2.5
14479725,1.3,1.9,4.1,1.4
14473270,3.7,4.4,4.3,3.8
14461554,3.6,2.7,4.0,3.2
14463758,3.7,3.9,5.0,2.8
14470929,4.2,3.7,4.1,4.4
14471629,3.2,2.2,0.0,0.9
14464500,4.3,1.0,2.7,1.9
14483258,2.8,3.0,3.7,3.3
14473270,3.6,3.3,3.7,4.0
14459778,2.4,2.2,2.2,2.4
14488172,2.4,4.0,3.4,1.9
14471931,3.8,4.9,4.0,3.0
14462760,4.3,3.5,2.2,5.0
14485315,3.3,1.2,3.7,3.6
14468472,4.2,1.6,3.2,2.8
14462760,3.4,3.5,3.4,3.8
14470067,5.0,1.4,5.0,4.0
14488183,3.4,1.9,2.1,1.9
14469838,2.8,0.7,2.3,3.3
14466454,3.9,5.0,2.3,4.1
14487015,4.9,5.0,4.9,3.1
14480755,2.1,3.0,3.8,4.7
14482443,3.1,3.1,5.0,5.0
14486513,3.7,3.8,2.5,1.4
14462760,3.7,3.6,3.6,1.7
14468774,3.7,4.1,5.0,5.0
14464230,2.5,3.6,3.2,3.9
14462560,5.0,4.4,5.0,4.6
14470533,2.1,3.4,3.8,2.9
14467314,3.6,4.0,4.9,3.4
14467616,2.1,3.3,4.3,4.0
14461531,4.5,4.1,3.3,3.8
14467616,3.3,4.8,3.1,4.0
14484396,3.3,4.5,5.0,4.5
14476482,3.7,5.0,4.0,3.6
14480755,2.4,2.2,3.9,1.7
14470054,5.0,4.6,3.9,3.8
14466066,4.5,5.0,5.0,5.0
14486501,5.0,4.4,2.1,3.8
14466047,2.8,3.3,3.3,5.0
14487942,5.0,5.0,3.9,4.3
14468472,3.1,4.6,3.9,3.6
14481708,2.5,3.0,2.4,3.6
14466563,3.0,4.8,4.6,5.0
14461644,3.3,1.9,2.2,4.4
14459195,3.1,0.2,2.3,3.5
14474060,1.2,1.9,4.6,1.4
14467189,3.2,4.0,2.9,5.0
14471872,4.0,2.0,2.7,1.2
14471931,4.3,1.1,5.0,2.9
14485360,4.3,4.1,4.8,4.8
14485317,4.2,1.7,4.5,4.3
14479265,4.1,1.4,1.4,2.9
14481530,1.4,3.4,2.0,3.4
14478872,3.7,3.0,3.3,3.4
14463758,5.0,3.1,3.8,4.9
14486875,4.0,4.0,2.9,3.7
14461419,3.8,4.1,2.1,1.7
14484000,2.9,2.9,2.6,2.6
14470538,0.6,0.2,1.9,0.6
14469281,5.0,4.7,5.0,3.7
14474915,4.6,4.0,3.1,4.2
14462264,4.2,3.7,3.5,3.6
14468365,2.5,1.8,2.0,1.3
14487394,5.0,5.0,4.6,5.0
14480325,2.1,2.7,1.5,0.6
14476453,4.2,5.0,4.6,5.0
14475552,1.7,2.6,3.3,1.6
14477282,3.3,4.2,2.8,2.5
14468365,2.3,0.5,3.3,2.3
14467616,2.3,3.9,4.6,3.9
14414007,1.3,1.1,0.9,0.8
14476616,4.3,3.5,5.0,3.1
14464467,2.7,2.6,0.1,3.3
14461531,4.9,3.8,4.6,2.6
14461211,4.0,5.0,3.6,2.1
14462762,5.0,5.0,5.0,5.0
14470067,5.0,3.5,3.9,2.8
14471668,3.6,5.0,2.7,2.3
14468195,4.0,1.2,1.5,2.7
14482650,2.1,3.4,5.0,2.9
14469237,3.7,3.5,2.8,3.4
14484204,2.6,3.3,2.6,2.0
14474915,2.9,3.1,3.4,3.2
14483258,4.1,2.9,5.0,4.9
14482579,2.4,4.1,3.9,5.0
14475360,5.0,3.8,1.6,3.6
14464844,0.8,5.0,2.7,4.5
14473207,5.0,5.0,4.7,5.0
14485672,4.0,3.3,3.3,3.9
14460798,4.5,4.0,4.1,3.3
14477523,5.0,4.4,5.0,5.0
14464320,5.0,4.0,5.0,4.6
14464139,3.7,4.0,2.7,4.9
14476613,4.3,1.8,5.0,2.5
14464467,3.1,1.5,2.7,2.7
14469555,0.9,3.6,2.6,4.4
14465510,5.0,3.6,3.5,2.6
14483850,1.7,2.9,1.2,3.8
14480937,1.4,3.3,2.4,0.8
14463816,2.3,2.5,3.6,5.0
14484766,4.1,3.7,4.6,5.0
14477361,2.7,2.2,1.9,2.9
14461531,4.7,5.0,3.5,4.7
14478264,4.2,5.0,3.1,5.0
14479265,4.2,4.2,1.5,1.5
14478872,2.8,2.3,2.7,4.9
14478714,3.4,3.7,3.3,4.5
14485672,1.3,3.2,3.4,4.3
14474209,4.2,1.9,4.1,3.4
14486130,5.0,4.2,4.5,4.3
14477453,3.6,5.0,4.1,4.2
14461644,2.8,4.1,3.9,3.0
14481558,5.0,3.4,2.6,5.0
14481558,5.0,3.6,3.3,4.9
14471766,0.5,0.0,1.4,1.0
14460726,5.0,3.0,3.7,3.6
14471766,0.8,1.2,0.0,0.9
14487015,5.0,5.0,5.0,4.8
14462291,4.3,2.6,4.6,2.8
14468365,2.0,2.2,3.2,2.4
14476453,3.3,1.9,3.4,3.0
14472983,4.1,3.9,4.1,4.4
14471668,4.0,4.4,3.0,3.3
14476276,2.9,4.9,4.5,5.0
14481530,3.6,2.5,2.9,3.5
14482650,1.0,2.6,1.5,3.3
14471763,5.0,5.0,3.9,5.0
14469741,3.1,2.7,3.9,3.5
14476484,2.2,3.2,2.4,2.0
14472578,3.0,2.7,2.5,5.0
14470717,2.7,2.8,3.0,3.9
14460726,3.2,4.0,3.8,2.5
14481641,1.8,0.6,1.6,0.3
14487301,5.0,5.0,3.4,5.0
14487595,4.8,3.3,3.7,3.4
14467975,3.4,4.2,2.5,4.3
14482392,3.0,4.0,4.3,3.3
14484396,4.2,5.0,4.9,2.9
14484049,5.0,5.0,5.0,5.0
14467938,2.8,5.0,4.7,3.4
14485619,1.7,2.8,3.3,2.2
14458826,4.1,4.0,4.2,3.1
14458826,4.8,4.7,0.1,2.7
14465838,3.5,5.0,4.0,5.0
14466454,4.1,5.0,5.0,5.0
14471071,4.9,4.7,1.3,3.7
14488183,3.2,2.5,2.2,5.0
14481891,5.0,3.8,4.7,4.0
14461554,3.7,4.6,3.6,3.7
14459234,2.0,4.3,1.4,1.3
14475552,0.1,1.1,1.4,1.8
14474060,2.0,0.9,1.4,1.6
14462873,0.2,4.0,3.5,5.0
14464342,4.0,3.8,3.0,4.7
14458826,4.2,4.9,4.2,4.9
14477930,2.5,4.0,3.6,2.5
14470395,4.1,4.2,4.3,5.0
14465838,4.4,5.0,4.3,4.6
14470761,1.9,0.9,1.3,1.9
14462291,3.7,3.9,3.3,2.4
14462291,3.8,1.5,3.9,5.0
14459493,2.5,3.4,2.9,5.0
14480755,2.0,2.8,2.8,1.7
14461206,4.9,3.9,4.2,1.4
14460254,5.0,4.9,5.0,3.7
14472983,5.0,4.6,4.7,4.2
14472983,3.0,5.0,4.6,4.6
14480937,3.3,3.7,2.2,2.4
14460798,3.9,3.0,4.9,2.1
14459195,1.2,2.0,0.5,3.1
14484304,3.8,3.3,4.5,3.5
14464956,3.5,4.8,4.3,4.0
14479476,3.0,4.3,3.2,2.7
14480325,3.5,1.9,3.0,1.6
14488432,5.0,5.0,4.4,5.0
14460798,1.9,4.4,2.9,1.7
14485672,3.8,3.3,3.9,3.4
14467263,4.7,4.7,3.4,4.5
14462760,5.0,3.2,2.6,4.0
14483850,3.0,1.7,2.2,1.3
14486061,2.6,3.1,2.6,3.5
14469741,5.0,4.9,5.0,3.6
14472645,2.9,3.0,2.2,3.4
14469555,2.9,3.7,3.0,2.1
14486875,3.3,4.6,3.3,5.0
14462586,2.6,3.1,2.6,2.0
14471629,1.0,0.9,2.8,0.0
14488553,4.9,4.7,3.4,4.1
14468768,2.7,4.2,4.2,2.9
14465754,5.0,5.0,4.1,5.0
14474746,3.6,4.4,4.9,4.2
14470538,2.6,2.0,0.2,1.6
14471668,5.0,5.0,4.9,2.7
14465845,2.9,2.8,3.5,2.5
14461792,3.9,3.7,4.4,3.8
14468195,4.4,3.8,1.3,2.5
14474839,1.7,2.7,1.4,4.9
14484204,2.8,4.9,4.4,2.4
14468768,2.7,4.9,4.1,3.8
14471872,3.2,2.2,3.7,1.1
14462762,4.5,5.0,5.0,5.0
14473036,4.1,4.4,2.0,3.7
14477717,4.2,1.5,2.7,2.1
14461382,2.7,5.0,4.9,5.0
14463816,2.8,3.5,1.7,1.8
14458929,2.6,1.8,1.8,3.7
14474884,4.4,4.1,2.6,4.4
14465838,4.6,3.6,5.0,4.5
14470538,1.9,1.5,3.2,1.0
14464342,5.0,4.4,1.4,5.0
14480755,3.6,3.1,2.5,3.0
14488172,3.6,3.1,2.3,0.8
14487383,2.2,1.5,2.9,3.8
14464467,3.3,1.5,1.9,1.4
14479061,4.9,4.1,4.2,4.8
14468007,3.0,5.0,4.1,5.0
14462586,4.2,4.8,4.7,4.3
14466066,5.0,5.0,5.0,5.0
14488172,2.8,2.8,1.8,4.0
14414007,1.5,1.1,2.9,1.0
14481223,3.7,5.0,5.0,2.4
14486061,2.6,4.8,2.4,3.1
14486390,3.4,3.9,3.2,3.5
14471071,4.2,2.3,3.1,3.9
14465754,5.0,2.5,3.2,5.0
14460357,2.5,3.2,3.4,3.1
14472645,3.3,2.7,2.8,1.5
14464342,4.0,3.7,3.8,4.8
14486875,4.5,3.8,5.0,4.5
14464923,3.3,2.8,4.5,3.4
14458826,4.6,2.8,4.9,4.3
14480360,3.5,4.0,3.4,2.1
14486875,3.9,5.0,3.4,3.6
14484000,0.8,2.5,3.6,3.8
14459195,2.1,2.2,1.5,1.0
14486875,5.0,4.5,3.2,2.9
14483735,2.8,2.6,3.8,4.1
14477453,3.6,4.9,2.8,5.0
14464230,2.2,3.3,1.4,3.9
14462586,0.5,3.4,2.2,3.0
14484000,3.7,3.9,3.5,4.8
14486061,4.6,3.9,2.9,4.4
14470538,2.1,1.5,2.5,1.8
14475046,4.9,2.1,5.0,4.9
14482392,5.0,3.1,3.8,3.6
14485525,4.3,3.6,5.0,5.0
14482650,1.5,2.8,2.3,2.5
14481208,4.0,4.3,4.6,5.0
14471818,4.3,4.5,3.8,4.7
14488234,5.0,3.6,3.1,4.6
14463866,3.4,1.3,4.0,4.8
14462560,5.0,2.4,2.8,4.2
14465754,5.0,5.0,5.0,4.4
14467590,4.8,3.6,2.8,3.8
14467263,3.3,3.9,4.0,5.0
14465838,5.0,5.0,5.0,2.6
14470054,4.1,5.0,3.9,5.0
14485360,3.8,3.9,4.1,3.7
14464139,4.1,5.0,5.0,4.7
14485672,2.6,3.0,2.5,2.3
14477282,4.4,4.6,2.4,3.8
14476616,5.0,5.0,4.3,5.0
14484304,4.3,5.0,4.6,3.1
14469281,3.7,5.0,3.9,5.0
14460357,2.7,3.2,2.0,4.1
14480360,5.0,3.8,2.7,3.7
14462760,4.1,3.1,4.4,5.0
14483258,3.9,4.9,4.6,2.3
14476276,5.0,5.0,1.9,2.7
14475297,2.5,0.7,2.6,0.4
14463816,4.0,3.4,1.6,2.6
14484884,4.2,3.0,3.4,4.7
14465754,5.0,5.0,4.8,4.6
14467189,4.5,4.0,3.7,4.0
14459113,5.0,4.5,4.7,4.1
14460726,3.9,5.0,4.8,4.1
14468768,2.4,4.2,2.1,4.7
14473288,5.0,5.0,4.3,3.7
14481530,3.7,2.9,3.3,2.9
14464844,2.5,4.0,2.8,4.9
14464320,3.5,4.4,4.7,3.8
14464230,4.3,3.3,3.5,2.7
14461792,3.3,3.8,3.1,3.2
14479513,4.0,4.4,4.4,5.0
14486390,3.2,3.7,5.0,3.9
14483850,1.4,3.5,4.6,2.2
14467263,3.8,4.2,5.0,2.9
14460726,3.5,3.1,3.2,4.7
14477930,3.0,5.0,2.0,2.2
14467263,5.0,4.2,4.0,5.0
14464500,2.2,2.9,1.6,1.0
14479513,4.5,2.6,3.3,3.5
14468365,4.5,1.8,2.3,4.1
14474209,3.2,4.7,3.1,5.0
14476484,2.4,1.3,4.1,2.0
14482256,2.8,2.1,1.8,3.2
14482392,3.1,3.9,3.9,3.6
14463758,4.5,4.5,4.5,4.8
14475360,5.0,3.4,3.7,3.8
14480360,3.8,4.9,5.0,4.2
14459959,3.7,4.1,2.7,3.6
14482579,2.5,2.3,3.4,2.8
14481891,5.0,5.0,5.0,2.4
14464844,3.2,3.4,3.9,0.8
14467616,5.0,4.4,2.6,4.2
14478336,0.0,0.5,0.4,1.5
14467590,4.5,5.0,4.4,4.4
14479513,3.9,5.0,4.4,3.5
14467189,5.0,4.4,4.3,4.4
14482392,4.0,2.0,5.0,4.4
14471931,5.0,3.7,4.1,4.8
14486390,5.0,2.3,3.4,3.9
14476484,1.9,1.1,0.9,3.4
14474498,4.0,3.4,3.6,3.2
14460029,3.6,4.2,5.0,5.0
14458929,1.9,3.5,3.6,0.5
14473270,2.5,3.3,3.3,3.8
14482392,4.3,3.4,5.0,5.0
14478757,4.9,2.8,3.7,4.0
14471931,3.5,2.7,4.0,2.5
14487301,5.0,5.0,5.0,4.9
14469281,5.0,5.0,3.8,5.0
14485821,4.0,3.9,3.1,4.2
14468365,3.0,1.9,3.3,2.4
14459234,0.8,1.1,2.1,1.6
14480325,2.5,1.7,3.1,0.8
14480755,3.4,3.1,3.1,2.6
14472025,4.3,4.7,5.0,4.1
14479513,4.1,3.3,4.5,3.6
14480937,2.8,3.7,4.7,2.6
14465325,0.5,2.7,1.4,2.7
14483720,4.6,4.6,3.4,2.9
14480582,3.7,2.5,4.6,5.0
14478757,5.0,4.5,4.3,5.0
14479470,5.0,3.7,5.0,3.6
14474915,2.3,3.1,3.1,2.6
14479223,2.5,2.6,3.4,5.0
14484884,2.9,4.9,4.6,4.3
14467616,3.2,2.9,2.3,3.3
14470067,3.0,4.3,2.1,3.6
14461206,4.1,3.8,4.2,4.1
14467024,2.9,3.8,4.2,3.5
14480688,3.7,2.3,4.4,0.0
14486875,4.1,4.0,5.0,3.9
14467590,3.9,3.4,4.6,2.9
14488209,4.3,4.0,3.8,2.3
14459195,2.5,1.8,0.6,2.7
14480582,3.5,1.8,4.5,4.7
14462783,3.3,4.4,2.8,1.7
14483258,2.5,2.2,3.9,4.0
14470054,4.7,5.0,5.0,5.0
14470929,5.0,3.4,4.4,3.4
14476453,4.9,4.4,4.8,3.3
14486390,3.5,4.8,2.9,2.4
14472025,3.2,4.0,5.0,4.0
14461554,3.3,4.8,3.0,4.6
14484120,2.2,2.5,3.3,0.6
14482650,4.8,3.9,4.2,2.3
14461382,1.1,2.7,5.0,4.6
14482256,3.6,2.4,4.9,3.8
14486501,4.5,2.0,3.5,5.0
14474839,2.0,0.9,4.7,3.2
14486685,4.0,3.6,3.4,2.9
14480325,1.0,3.4,3.5,2.1
14468768,5.0,3.5,3.4,4.1
14487942,4.1,5.0,4.6,5.0
14472645,2.3,4.1,3.6,2.3
14471766,0.0,1.0,2.5,0.7
14486061,3.4,1.3,4.3,4.4
14466563,4.4,4.0,2.5,4.4
14470717,2.9,4.9,3.7,2.5
14458826,4.6,3.4,5.0,3.5
14476484,2.4,2.4,2.2,1.2
14482503,0.5,0.0,0.6,1.8
14480688,0.0,2.9,2.2,2.3
14479871,2.6,2.4,2.9,3.3
14479456,3.4,1.9,3.3,3.0
14466454,3.9,4.6,5.0,3.2
14414007,1.0,0.7,0.6,2.8
14460254,5.0,4.9,5.0,4.5
14485525,5.0,4.9,5.0,4.4
14485821,4.9,3.7,4.7,4.0
14473036,3.0,1.9,3.9,2.6
14468007,4.5,4.9,5.0,4.5
14479265,1.5,2.1,4.3,4.0
14485672,4.5,3.4,2.2,3.4
14474472,3.2,4.2,3.0,4.5
14460798,3.4,3.2,3.3,2.9
14476453,4.7,3.9,5.0,5.0
14487015,3.9,4.2,2.7,4.5
14481708,4.1,2.9,2.9,3.1
14461246,2.0,2.9,4.1,1.4
14475552,2.1,1.2,2.7,0.0
14462783,3.3,4.7,3.8,5.0
14464500,2.3,2.8,2.2,1.6
14465325,1.3,2.4,2.4,2.6
14480937,3.0,1.9,1.7,1.2
